business_id,lat,long,name,neighborhood
xTm8HD9YOJIjJv6Gf4E3bg,36.2393888,-115.2043747,TMT Customz,
vQWVP7MtpgXFwUMvxCj9Tw,36.112986,-115.16345,Metro Pizza,Eastside
Ih5Q1cNDLchhi1FqqTwrag,36.1683737079,-115.13811918,Turmeric Flavors of India,Downtown
zp8DwW1Pk6DKJQnLWDs-Cg,36.180788,-115.3155206,Brian Berelowitz, MD,Summerlin
-2UBRY9opzc4GmCX3DBDdw,36.1583929,-115.1594455,Red Rooster Antique Mall,Downtown
pmeMW-BC24DGnTXE4y3klw,36.1923674,-115.061941,Advanced Mufflers,Sunrise
Nk8rRsl9u4GrbxEeEVsedg,36.1736340768,-115.059814453,Thai Cuisine 2,Sunrise
xyQY6ixeTCqwe_ojmLBunw,36.2091028,-115.2503207,America First Credit Union,
s44fonP-M6Gzh7goJi559w,36.2758,-116.777,Natural Bridge Canyon,
jcCeREE-DdR-zGuWkQZESA,36.143547,-115.283303,Citibank,The Lakes
9NBkIExYYz3w9O5JdzDOMA,36.104758,-115.1949158,Desert Cab,
JL7ixh7_RGGRunHm9_ebJw,36.1165039,-115.2068875,Karizma,
7nRlDLrob6oK5zmGo4Vpbg,36.114985,-115.207537,Blueberry Hill Family Restaurant ,
OjNwMSZq99NLgYBwgns45w,36.167231125,-115.286647357,d'annata Boutique,Westside
upBVCVmIEi7H-JD8OU_gxw,36.1798613,-115.206414,At Your Service Catering,
hF1lFkVkhX55fZsy0Zj7Xg,36.19518,-115.2573615,Vegas Discount Nutrition Superstore,
uf1HYt38MKCi93OrsP9TpQ,36.2380417,-115.1707194,Modern Hair & Nails,
FdShh2s9nfJ1XwXqUqWrrA,36.1957624,-115.1898638,Coco's Bakery & Restaurant,
EN2foh9hQMXvNMtB3pMwmA,36.1263808965,-115.241679447,Red Gate Wok,Chinatown
lTiqht1UyOn74QBSVDdQEw,36.1973944,-115.2579239,Pitbull Pest Control,
5f-O_hKpsKM2iasPpi8klw,36.1946313,-115.2526372,Laser Quest,
jZ-z4dZJN2urRteCdmz5Og,36.1585199,-115.1554271,Artistic Iron Works,Downtown
DJwotSDp_2oqFqEwA6KHtQ,36.3012601896,-115.280907215,Posare Salon,Centennial
Fq9G-Evnfyukymn69OT23g,36.2610092163,-115.207122803,Matias Tire Center & Auto Repair,Northwest
zIpW3YlE9fFwyWOT5HGI6A,36.0410688,-114.9786554,Dairy Queen,
XbLwKIZTYIpR4ybtJeM7BA,36.0362029,-114.9900165,Firelight Barn,
lH249-aAvc9lQSOZl9yEMg,36.049805,-115.244096,Creative Salon and Spa: Aveda,Southwest
YQxBwqAkXBPinESqiHlnmw,36.0478877,-115.2244706,Euphoria Wellness,Southwest
PJxqFL-xUmUaCe2STc5VRA,36.0387297,-115.198596,Baskin-Robbins,Southwest
_OX2t8sR3AERk-VcTL5JFw,36.0553162,-115.2343495,Aloha Animal Hospital,Southwest
5sOI5Wt8umnnenAZH20G2g,36.1828297,-115.3163645,Southwest Medical Associates at Summerlin,Summerlin
DK1NSR48HJ7bAgM_9qoDug,36.184262,-115.3063474,Falling Water Apartments,Summerlin
EIat5e4gz0MjHG1Z2SHqcA,36.102617,-115.201019347,Java Vegas Coffee,
SRx25Qq7HBloPkZARS-WYw,36.263767,-115.117636,America's Cleaners & Taylors,
4yBHlXTtthzEZ-iCxPaBgg,36.0988771098,-115.225888277,Fresh & Easy,
sOXY0_RoRx1Gk2RaZZY3zA,36.0724936316,-115.115976388,Las Vegas Cigar Company,Southeast
WD2PlRS3IH3PNvsQyCPkuw,36.0046668,-115.1150065,St Rose Siena Campus,Anthem
Vq1g-ks5Y2I53NUgDd5Cog,36.236433,-115.1160976,Pain in the Pipe Plumbing,
OEi7JB1YJ-FBwzN8xlImHw,36.095978,-115.100573,Djanel Spa,Southeast
MxZKfagE6Kc1NwWjzGZXig,36.2165221,-115.1189671,Nevada Nails & Spa,
8BE9Zaffm6CS_btG-PHi1w,36.0323609058,-115.046467774,Lamps Plus,
TG1fmRMPleV34mt96TJWkA,35.99,-115.09,Diamond Towing,Anthem
NlLvAcHJVCmjwTRi-fFtEw,36.1362847,-115.1514119,Mo5iac,Eastside
XjepvTIfp4iqGq1orODedg,36.1759036894,-115.223261777,Four Kegs Sports Bar,
9F7NTHmXRSY89IjeQ4-8Zg,36.179731,-115.242766,Starbucks,
ZnV6Kx8pZi6lwrJtizJHCA,36.2165761,-115.175571,Decor 8 Interiors,
-Bf8BQ3yMk8U2f45r2DRKw,36.1956632,-115.2465134,In-N-Out Burger,
x6SVfY4taImaDs8pOBt-cw,36.127555,-115.314392,Jeffrey L Glynn , DDS,South Summerlin
2gZDJ-ek2Urm-vA_xBRfkg,36.1880144,-115.28685,Walters Louisiana Cajun Barbeque,Summerlin
-lICo3m4vCdCUK2wmEsjPA,36.1084263,-115.1373615,FedEx Office Print & Ship Center,University
1Ju0DdzxjWvZ-12lnmROig,36.100652,-115.1421557,Housing Helpers,University
sDRF10Is9WbwtA23YMn-8Q,36.1165471,-115.2623677,Esthetic By Nili,Spring Valley
fn6ySvSF79V3s-f6xnPVRw,36.1249276,-115.1354186,Torrid,Eastside
8kAjPn8ztqxbipSEqFQ44A,36.124423,-115.146372,Jo Malone,Eastside
eDXAWZo6qFjlUtzcuynVbQ,36.1611642,-115.1066003,Baca National Transmission,Downtown
cN9Uwh0__6axF6TqRBKuJw,36.124423,-115.146372,Chapel Hats,Eastside
3JcmZmhiI11tt-ffzPAP2A,36.1975902,-115.1981321,Arturo The Handyman Repairs,
sEjy65M87W8dLka1YD_-JQ,36.1875599,-115.2432409,Mini Gran Prix,
JvGuHf0wIfpzY5WNeBlFvQ,36.2383817,-115.1615421,Arby's,
WOiTUlxOsACXdzbrvOntrQ,36.1014376,-115.2261525,Super Sushi,
y7TV2trR4B9sbgXtyrqv8Q,36.1144832833,-115.194813721,Lucky Penny,
X3G7pk7TitrLEq06sHFBMw,36.237901,-115.159601,Supercuts,
mBKkTiufDsw56kPmOGISIw,36.237474141,-115.161413269,Surf City Bar and Grill,
mSRrlRLRt8nOQuuBjvkJ1A,36.1432297,-115.2643615,Hair By Shelby,Westside
wmVLq5gd67EF5MS_cozpCg,36.1587642405,-115.197369587,Flooring Center,Westside
fcXSVd6bacHXputYoNKtBA,36.132821,-115.186765,Vegas Sport Taekwondo,Westside
XiHSPjuMLIFDAiFW_K5K4w,36.132539,-115.118877,Kid's Castle Day Care,Eastside
RcEKCs4v_gj2uN3YHcCkKw,36.1587600708,-115.21105957,Pako Taco Mex Grill,Westside
FTxAcvpbahIzPeVPho-BQA,36.0050581,-115.1175271,Zen Body & Skin,Anthem
amHmUegS5crHQ1Q3jFpKvQ,36.231918,-115.064497,Estates at Westernaire by Advanced Management Group,
IXH_aorv1x88UfRZrYDz4g,36.1757269389,-115.223711979,Del Taco,
S6apFS5ghsQg69rcBvm2Qg,36.1564004,-115.3335562,Capriotti's Sandwich Shop,South Summerlin
FQiEfRlCsoiarD1h6N7rig,36.1561255,-115.3206925,Children's Learning Adventure,South Summerlin
cNGK5hUiin1GUCQWPU2hDw,36.2035459,-115.2051264,Roof It Right,
CWyT9fh7J72MFzoIDHGxZw,36.1395014,-115.0662154,Doggie In The Window,Sunrise
jN5rqu2Pe2CwApk3SbFoZQ,36.1021018,-115.128571,The Enclave at University Towne Center,University
vIb2Qa--bVaaov84Ngl4Tg,36.239365,-115.085245,Broadstone Ravello,
qBn_PHbXCab6dLV3xXiQOw,36.2391154,-115.0964313,All Hose,
mbEIPLztF1PFKgopVx6f7g,36.1106602,-115.2175014,Pleasant Hills Villas,
QyyDWCG4Z7z6fHYFPQVFnw,36.0996855,-115.2231871,Del Taco,
Lm1dxN8ekON95P8-rcLC6Q,36.2442274,-115.0811674,Vegas Propane,
cIKofK89-rEytYSkVSm1Fg,36.1683449,-115.2659777,The Crêpe Express Food Truck,Westside
AV55Qtb-LeYOz5RRttmydA,36.003386,-115.1174588,Vegas Hairstyle,Anthem
jvUeGNTr7M-FRyozqKRZzQ,36.020867,-115.08958,China Spice,Anthem
y_66p55ITzr5pK-XiJ5QuA,35.9987473,-115.1017552,AT&T Authorized Retailer,Anthem
QWrSZtFD8vRVeXZjInRZ9A,36.264255,-115.26569,Villa Pizza,Northwest
IAHgjtunAAGse3m1x8i29Q,36.107454,-115.192971,Am China Nevada Trading,
FiEUjd-X95z0GfXCpdtQkA,36.1008357,-115.209635,Yo Fresh Yogurt Cafe,
n0ZiwCQrLUS-TmH02bfYWQ,36.091697,-115.171958,Winchells Donut House,The Strip
xxP4s5X2PlOW6OkFoeBX2A,36.1158067,-115.2987479,Las Vegas Nutrition Center,Spring Valley
QBofuzKsb1gdIPzzErc5tA,36.1153231,-115.3132987,Sidney Carter DC,Spring Valley
9689t5lWduP690IbhZ1Efg,35.9970802756,-115.101215561,UFC GYM Anthem,Anthem
LzBvOAKD5PNh5AoUHKKc5Q,36.1532625,-115.1592291,Gray Line of Las Vegas,Downtown
61t1VzGfxdAco10CXj_rmQ,36.269448,-115.137797,The AC Guys,
T2HmUkhTCE-0eEYEJZABoA,36.1023083,-115.2801932,Bakerink Tony MD,Spring Valley
17KjGxHTPCRwkPdEL95QPg,36.1449058501,-115.216057917,Reflecting Hands Massage Therapy,Westside
8H04rqNNh_7Vr9ZAFB4Naw,36.1004261,-115.2134545,WorldMark Las Vegas - Tropicana Avenue,
56d3dE1LoZZMxA-kTQvqew,36.114869,-115.223605,Studio 21 Tattoo Gallery,
XsBPUkxDyH1ysE0LF_u3qA,36.1309558,-115.1169165,US Post Office,Eastside
-EohS3nXZGl6odE9Lx5BSw,36.1008337598,-115.054328806,Panda Express,Eastside
s2kabx2Kk74GRl787eLuNA,36.0842503,-115.1508455,Hudson News,Southeast
q--dFmYKUVDmkz-uBiaRag,36.1606563,-115.2794964,Tre World Hair Salon,Westside
-tUb1SqRb0ZRoBo_IIPiXA,36.1283461,-115.2085321,Hong Ye Massage,Westside
OHFH6ALQqq35NiEbD1eXuw,36.105081,-115.20764,Chang's Hong Kong Cuisine,
pJEuFxpYKB1vfU7uttF41A,36.1108805,-115.2416664,La Petite Academy of Las Vegas,Spring Valley
42WkEwAf8zoKDC9xFlIE8w,36.0281575,-115.088426,Chris Dowlen - Keller Williams Realty,
7FFD1dY6zBYu6m5DSg8tiw,36.112862,-115.201393,LV  Vanity,
RDw-K8fjs5Mporlq2KqTUg,36.1003851,-115.2092021,Starbucks,
tZ6wIKvB9ev8_y_gzF8uvw,36.106044722,-115.197433698,SSA Architecture, Small Studio Associates,
o7aEOrwA23DDYUqI159Whw,36.1173554679,-115.209927481,T-Mobile,
wqEsh0Dzam7HPvtl0TiGQA,36.099414,-115.2087414,Connie Cutz,
IG7Mf_TPLoGOSnyFi2AzTg,36.116132,-115.241875,CD Nails,
wR3_OxnOdv-ZGkUmUKAfHQ,36.1607065,-115.1932157,Rotary Park,Westside
D6wfcB7JFLetcJ053k13ug,36.150787,-115.208403,U-Haul Moving & Trailer Hitch Center of Las Vegas,Westside
gzssN0rX1AcbZrNfujCaJw,36.1452584,-115.184166,Elevate Insurance,Westside
_GxeaxAMKoWiW2TiDiHyPA,35.9417107701,-115.115628541,New Day Cafe,
n2kOsDur7tCLygSa87glJQ,35.9911594,-115.1084553,A Woman's Place,Anthem
t4EnHrsawt4P8-DFz5rF7Q,36.020696,-115.0901928,Turf Grill,Anthem
Xrd1ZBG6ru-s7r5xT0G68g,36.2735772,-115.2564294,Steven D Folkerth, MD,Centennial
m8-ibEmgOvlVLdx0OCpEaQ,36.1666608,-115.2869865,Juvena Skin Care,Westside
2Hv5ELUYvnkZtCLZaBhTcw,36.0837776,-115.1004693,Thy Word Ministries,Southeast
AqCpMuEJ9kuSjbQ8ICWz4Q,36.0800872,-115.1136969,Guaranteed Pool Service & Repair,Southeast
tjYHsz4ydS6GuBSv-uifQA,36.1169607071,-115.176501274,Hyakumi,The Strip
l6NQblZCd2Jgtfk7bAuv7Q,36.029483,-115.208272,Bautista Landscape,Southwest
QZyudvFUgObUdZtGCvYc0g,36.1435717,-115.1247266,Dragon Ass Coffee,Downtown
9UXaPdn3jF1bUZhfYUqoSg,36.1445558,-115.1181348,VaporCloudLv,Downtown
eEEq6keFPuKaVTY1E6lV_g,36.153194,-115.150905,Koolsville Tattoo,Downtown
CZZoLWO4GabSZjlkipi0Sg,36.18,-115.14,Creative I,
fAbTXzVryMkSNoKwL1BZ3A,36.2390039,-115.1823389,Postal Connections,
8xz7a_gv0joEs6Zx1Mbgkg,36.2390874,-115.1831346,ATI,
W3cR01oSjxDzaTFlkZsoGw,36.111402,-115.279414,Blue Fire BBQ,Spring Valley
ikR7b7j-Dw8VOEztNT4oLw,36.100579,-115.280865,Subway,Spring Valley
kCxt-d_OJVlWRfwwH4WsHA,36.1433639,-115.2424505,Kikuhana Japanese Restaurant,Westside
D-nSaiWUNr-hJhU6sDuEpA,36.1836423,-115.3131887,Capital One,Summerlin
UFAINH3p-ffGoPJ1gha06Q,36.2673988342,-115.158729553,Eldorado Park,
pwLQfEe_yJYwAWWugWbpIQ,36.1634547,-115.2893597,American Apparel,Westside
yLXofv8jOox6COakZBEhJg,36.1601400592,-115.292276443,Francesca's Collections,Westside
ZZ2TTInNyOKPAc0PrcrHfg,36.1578775179,-115.08182236,El Super,Sunrise
GjClKB60AP_PC5k7up7Nzg,36.0419111,-115.1173639,Leslie's Pool Supplies, Service & Repair,
m7u5k3-_6WGOwLaVznCKKQ,36.1507936407,-115.153455936,White Cross Drugs,
5dc58HGUotfLzCSLMyv-8A,36.1555729,-115.13964,Cowboy Lawncare,Downtown
Pjmnta--nDOS6jHCDhsLGg,36.2220092,-115.1738789,Realtech Realty,
qMMBFFauge__VF4A0QUF8g,36.0788774764,-115.217923132,Prince & Princess Pet Shop,Spring Valley
3q1WH45HmzDwSCzUl00KJA,36.074594,-115.243304,Eyebrows R Us,Spring Valley
Bu00AQVhokwJESYxqInPKw,36.175,-115.136389,New Era Realty,
Xh-XorzPitxXtOwXmAvgfw,36.159381673,-115.172500536,7-Eleven,Downtown
vVSMFVThQRQBVxtmy3c6Jg,36.0128692,-114.985335,Spine & Joint Institute,
NsF7QkTOPUXNbCz8CtehVA,36.1431754,-115.237284,AppleOne Employment Services,Westside
ypDarw54zOHqROc1x8K7IA,36.19466,-115.246085,Bodysport Fitness Center,
lWT3O28cPNw3N8HMy02Dew,36.23892,-115.16721,Verizon,
oB5KH-jYU93w-QnHas6EMA,36.1721645,-115.2429831,Aces High Tobacco & Gifts,Westside
3iQ4H1WRqg1EvSZSRLeb-A,36.1639701,-115.1463479,Classic Jewel,Downtown
3fTZEh8NmNxZsTlYuor_pw,36.0376448,-115.0762536,Jason Kim - Residential Bancorp,
Pk_Jr77Dq0R0MH97QE88HA,36.1828297,-115.3163645,Desert Perinatal Associates,Summerlin
19TldDfVGCnJk0MO5DLOvg,36.108524,-115.182043,Discotech Nightlife Concierge,
pDVo8BxHhoB6d7juT3rvcg,36.1314223,-115.1864148,ShutterBooth of Las Vegas,Westside
sec0g_pfXHoKXW795ExsIA,36.2392819,-115.0592898,Walmart Supercenter,
v6Q77SU1906K9WfduUzp8g,36.2365156,-115.0951954,Diesel Specialists,
GmqfvqNqmWc9jK3kYfBr1w,36.0832937189,-115.100485568,A Las Vegas Medical Group,Southeast
7eIv5Maf-8o5Cn0m9qPayw,36.075065,-115.107931,Elite Plumbing Heating & Air Conditioning,Southeast
dj7DPWQRYhUxApqc4jCv7w,36.072165,-115.1015693,Suns Beef Jerky Pecos,Southeast
8AwYpbR56c36YYTeLUYNng,36.095978,-115.100573,The Studios,Southeast
9wUIxdYz-CCpGRLu9BxJdg,36.1629926,-115.1592511,South Philly Steak & Fries,Downtown
tV2MAibgY1TyLANNg1jZoA,36.1738270469,-115.160794258,Siegel Suites MLK,Downtown
pVhCgh-F-x-Kp3bv0mPBxw,36.162003,-115.165803,Becker Steven E MD,Downtown
ybq76JnmovyueBmrxef-aQ,36.1162194,-115.1745719,Augustus Cafe,The Strip
iqEzoPGVDpn-XdjukhTM5g,36.128561,-115.1711298,Viva Blowout,The Strip
EPwhXKzvHtJtuxYhjj15EQ,36.1107749,-115.1721858,Party Comedy Show,The Strip
Mol9fNtmHrzVAsDx7hF7rw,36.128561,-115.1711298,Car Key Destination,The Strip
zB2D8OFXlMa1PszNaptt4A,36.0987480379,-115.172783655,Vegas Girls Night Out,The Strip
8qAtou9A4ksXGkjyLibWDg,36.1049170576,-115.174168257,D. Vino,The Strip
U4CAv_oh0mgXnmpNd-2i8g,36.003464,-115.117693,Body Spa Salon - Henderson,Anthem
73U1iBsKDXm6_ZTq5uuXyA,36.0006093015,-115.101068169,The Healing Arts Of Body Work,Anthem
J6XocDoy5URKc7objrrefA,35.9979208654,-115.124451675,Optic Gallery,Anthem
YbKjkJCD3lcQcLSMNKglKg,35.994242,-115.1010675,BioMechanics of Las Vegas,Anthem
eBxQzBFLEPwRCxuiL50SQA,36.070956,-115.078525,Todd's Unique Dining,
y5lTP-VEkT7feZmGxNxO9w,36.011914942,-115.15349295,Island Pacific Seafood Market,Southeast
6hw5xnu6X1goLMLflgOKkA,35.9413734745,-115.118210153,Rounders Anthem,
Q9y8oX7xIu2a-rSO9Y6-jQ,35.9296205,-115.1157291,Anthem Community Church,
Jw4V61vV9mVehd4B9z7mKg,36.2914006,-115.3160115,Masterhands,Centennial
tsf1JNdeeQf_654YUSrzRw,36.1016738,-115.2043391,McMullan's Irish Pub,
jnMpDGrVVUwO2GdP-gpsVA,36.1124749,-115.2347872,Las Vegas Video Transfer,
Fdpc9j0S1aW1Kn9DFrBL8Q,36.2391154,-115.0964037,Young Plumbing & Mechanical,
kuLPi3Bs9LyTLmLXbg_T0g,36.1453562,-115.1794209,European Style Massage by Tanya,Westside
n5JlgFLsb5r8KQ_KTKSJZw,36.1826659,-115.3104581,ECS Dogs Las Vegas,Summerlin
Cfry9-vvuseDsbF3Q2H8ew,36.285872944,-115.179041799,Rivas Mexican Grill,
_KD4LyWWnYol_EnYbLYmZQ,36.1643288,-115.1514704,TNT Lawn Equipment,Downtown
JIlt-sheZsTVn89Yyv3_tA,36.1680880812,-115.142845921,Douglas Parking,Downtown
ad7NXTxHr2BmjyQvGnfotQ,36.2056043,-115.2490295,Specialty Surgery Center,
C4LfmZsXdBOY0P2-A-z3Hg,36.1684842,-115.3147537,Hutchison & Steffen,Westside
nqb4kWcOwp8bFxzfvaDpZQ,36.2137322,-115.1770586,Sanderson Plumbing,
FjWg8J3zGcGXReEdHX2o-w,36.19518,-115.2573615,The LASIK Vision Institute,
DYNeABXl0-ZviedEXX-gUw,36.1662159496,-115.144419604,Make It Yourself Pizza,Downtown
x6Gg4g4k4Rb0pJJzlU8D3g,36.1426944,-115.138482,Nail Tips,Eastside
731WxTgmE6GZEKufVbexYA,36.160541,-115.143821,Sgro & Roger Attorneys At Law,Downtown
lTkXiQoWdGyXuczKwaen_g,36.1561399,-115.2440745,Bui Son, DO,Westside
AwBCgvegeFogpb3lpmpCuw,36.2023821,-115.2232349,Joey's Pizza,
LA9KIu-g3VaoFQsYHL2yRA,36.1762837,-115.0622524,The Teriyaki Company,Sunrise
bqkHFFxx21WaRPDBq1uLZQ,36.1435908646,-115.235657053,Discount Tire,Westside
X7C73DFozvFYiifj0DXhGA,36.1691517,-115.2913521,90 Ninety Bar + Grill,Westside
lmCZrtrrZsUzs0-t993_DA,36.1634022,-115.2456334,American Lock & Key,Westside
igqguTGB4WuGiPkng6LlLg,36.1595948,-115.2234896,Rebel Oil,Westside
6e3pkuojho0w1R3WkgwUJg,36.1091635,-115.1815456,National Jewelry Center,
gANNOl_nWa9Q1B-CUJ2CiA,36.1027192,-115.2019841,Viva Las Vegas Rockabilly Weekend,
sd7Ci7gTC6Ia1cAIPcmDGw,36.1144137,-115.1958971,McDonald's,
tk7__jHNlFMsfShjv5CJNQ,36.1140838,-115.2408921,Prince Restaurant,
R8sqhVMkTrq7Fe5YSgo2ag,36.1165039,-115.2068875,Havana Cigar Lounge,
eXV93q5Ae7YzcYOzpxVP6A,36.1308798,-115.1154719,Sally Beauty Supply,Eastside
nioOM-5RC_JxMaZfQXQnFw,36.0997677,-115.1459758,Domain Listings,Southeast
34uD-rRp1unfTZEUCD59mQ,36.1970422917,-115.24745297,Big O Tires,
fot2Ysurbghff9BKkbmG8Q,36.164553,-115.138284,9th Bridge School,Downtown
0FUogly9QL-SseMIkCpjHQ,36.022029,-115.085878,Colorz,Anthem
cXlC_Spgx1gK3Cdz-BYY0Q,36.1301292,-115.1241349,Neurology Specialists,Eastside
f-TB-ygTz5qYZpSsglgDbg,36.0404172605,-115.0274808,Green Valley Range,
YxHRF5R-IaiHwXCIFKuKAA,36.0798893,-115.0539824,Paletarias La Michoacana,
f8ojteSpEcqsT_b1r_7YJQ,36.0569101,-115.0468837,Miracle-Ear Center,
G6vCAStneBwBlQDE02dHdQ,36.106591,-115.138412,Starbucks,University
Bk7MkkqXlEpeQvpjTCx0Yg,36.1635971,-115.151562,Gamblers Cafe,Downtown
PSKlvyRwJktbdYsMKcsYgA,36.1658645,-115.1063687,Chuck Minker Sports Complex,Downtown
9avLLw9uke50m8qO9doyMQ,36.166757,-115.135551,King's Sausage,Downtown
g_-ppoYkEYy6__nHbbeb5Q,36.1945861,-115.2469217,Jennifer Sasso's School of Dance & Gymnastics,
7DvLvgnqzHvc4kswUp5Jrw,36.0749142,-115.0982778,Clearwire,Southeast
ncdEFH0JcStcVB32dl2TtQ,36.240917,-115.097891,Pilot Travel Center,
RiIu2SLysnw1ulJrUmrCYg,36.1545611272,-115.151732098,New Moon Rehearsal Studio,Downtown
TMpfuOB7bogZeOx9OgHOGA,36.2078947099,-115.199706827,Skyline Helicopter Tours,
6iKh5WrcNO3UBprCJy-22A,36.204582,-115.253357,Celebrity Patios,
ZIXk3Uw0smV2g4KvvSkCAQ,36.2137533,-115.2505169,Las Vegas Urgent Care,
9WAnQD1nj1j3zLZ7ONtvfQ,36.1109751587,-115.207099915,Little Buddha Restaurant & Sushi Bar,
lhxG1Jlp4nMpLMoix31OYg,36.1154188,-115.2006442,Kaizen Fusion Roll & Sushi,
Q8huXDngGYGCa7GIIVYnzw,36.1049629,-115.1943272,CARS Complete Auto Repair Specialists,
Q3oIRNeg8vVQ093TWapeJA,36.1172631,-115.2099329,Xtreme Party Rentals,
xfzDtGxx6B4a27RAyah69w,36.0993009,-115.2091625,Sushi 21,
XUAaFhs1KG9DMZjbBYdldA,36.005417,-115.096899,Sage Pilates & Wellness,Anthem
7Oxu3H9wMhia87opPVbwow,35.9991151,-115.1021699,Jewel Trendz,Anthem
Cly7wJhbXIDID_quND01_w,36.1606177,-115.2923743,Flower Child,Westside
6qr3N-BWKC4l0soGgeWnUw,36.1737808,-115.2445222,Face of An Angel,Westside
5SnAbwORt0-F2dmyAvYBZA,36.1763169,-115.2608337,The Learning Linq,Westside
x0xTgvUM_jhcpLjDJEzd2w,36.1683449,-115.2659777,Bobcat Tours,Westside
Ef5P6C2yHAv08FPif5Rdtg,36.1256249415,-115.202578309,8oz Korean Steak House,Chinatown
WDCq1Dob6dcmg6vOodCTIw,36.126194,-115.192534,k-town Cosmetic,Chinatown
Se4D3J6RE1M_fRjjNhGsdg,36.1312898,-115.1101589,Total Automotive Performance,Eastside
e1IqLqQb8gKNnae7yh_gFw,36.1157364,-115.0721084,Roses Today LV,Eastside
UO6yQ3AQ-kfe85PSRz_4kA,36.2028502,-115.247595,Bella Solara Nevada,
8gMXd3ILDQLz92ES6i1JTA,36.2118625,-115.2509246,Neurological Associates of Nevada,
ZgWjkMSzIV9fAuJJQXSUvA,36.195285,-115.24816,Market Grille Cafe,
jqgf3vk_Q3HFBaaUikb4TA,36.1157147,-115.2265196,Smith's Food & Drug Centers,
Coz5ayK6uVo_QgHnKoAqWg,36.114223,-115.221905,All Power Sports,
pJWsaWolR-BXZGoMoomIcw,36.1305376,-115.1875264,Guardian Pest Defense,Westside
YsJPm4ocrGwByCobr0LyeQ,36.0480154,-115.1006007,Green Valley Dental Center,
V0A4hmWipJJv1-gTKL3Y_w,36.1103946,-115.2061271,A-1 National Fire Company,
cwiuZJGKUYC6ToRdoWqexQ,36.0061134309,-115.118427632,Avis,Anthem
qqUmCOpt0PeaNPvaLJgCzw,36.0060725,-115.1108806,Village Capital & Investment LLC,Anthem
_Zg35qhXypzmJYuDFYfaRw,36.1635642,-115.2924565,Kiddies' Pal Pediatrics,Westside
Li_ac0nK_Hj7QtJh8tSG_g,36.275436,-115.2720096,Enterprise Rent-A-Car,Centennial
fJDv3U-BlFtaIjqBbzD3LA,36.243077368,-115.075506531,Silverstate Refrigeration & HVAC,
lcqzUoxA6E2aVIF7_hVlJg,36.214669,-115.213107,Las Vegas Water Conditioning,
mv9CWDyMw5jgFmtrJePN3w,36.1381091,-115.2513168,Robertsmith Ranch Resort,Westside
CZJ-s3Io3TQ0Jr2r_tm51g,36.1436395515,-115.225597443,Popeyes Louisiana Kitchen,Westside
TRM0H_3uKfbenY9TFtdhHg,36.0999549,-115.1058836,Conn's HomePlus,Eastside
7xDnqvZ3rOIYxAKXI0mmUw,36.1141225,-115.2057539,Express Collision Center,
C8vZ5O-typOqH7pVYrgLBw,36.1151927,-115.2320254,Royal Vision,
zcScEL0WEdFkROcnz5379g,36.1171281659,-115.208510922,The Boiling Crab,
uCkcwxY8AUiPQxRl8bjo6A,36.2613828,-115.1173791,Superior Tire - Goodyear Auto Service Center,
IWmSeARk9rJEEf3ghFCqlg,35.952556,-115.0228736,Above All Inspections,
8SsXq1tlAynb8muNWa-rvw,36.135635,-115.2304131,Nothing But Skulls,Westside
cYxcRwX9TY2FWKaRYyrqcQ,36.145443,-115.217313,Faconi's Acura of Las Vegas,Westside
s5fGo1Nieiy6M-fhk_Ywnw,36.1742276,-115.2610242,Gourmet Wok Hawaiian BBQ,Westside
xQIuQz-6i28ekYCNKQZvig,36.1144832,-115.1948136,Panda Express,
moPSeGjfKO2zA9ArzcjcIg,36.2409009,-115.0787829,Southwest Medical Associates at Craig,
X_DBGfgOcYpAktDWF1lo-A,36.03626,-115.086104,Adaven Children's Dentistry,
MuHd_vGBPJoEhVEkdw6LnQ,36.1104718,-115.1816155,ARC Document Solutions,
TQFeyV5Ll449uQd3JprHcg,36.1144832,-115.1948136,Hooters,
7sxueP7VC7VYhAfq5q09RA,36.115496255,-115.226951949,Mad About Hair,
GxNU1BXzTuEoqO7SP2QDKg,36.0926254,-115.2081658,Smog Busters,Spring Valley
FPAOrUsP7GuIyqmK9UoPUQ,36.035194,-115.0981687,Teriyaki Madness,
8dFvANlLJ3bf1EmN-JnMOQ,36.2388943,-115.1630206,Southwest Medical Associates Convenient Care at Craig,
Rv1IiQaIIDunqzS8dSvHCw,36.2192233223,-115.242703788,Plumeria Thai Cafe,Northwest
R9teSPjXW1CE9dIbWPVM4w,36.1661546,-115.1444024,The Law Office of Sean P Sullivan,Downtown
GIzVp-IWJFF9Jpxy4dvLGw,36.159121,-115.138667,Tacos Estephanie,Downtown
Zve62lCOBguCML5pFAbV7Q,36.2549006,-115.0742319,Las Vegas Auto Parts & Salvage,
qzOWj3IynWUp6elnJJAgpQ,36.1557111,-115.2426941,Designs By Simmons Fine Furniture,Westside
-iRtjeXq8IhXImNh0_HLCA,36.0267687,-115.0861422,Jordan Bedard - Guild Mortgage,
4UQtSydgZ0-7peghGCb-eg,36.0351216,-115.0821627,Legacy Golf Club Restaurant,
OQ2Us3bwmhS9Vth0fzrCtA,36.1029536,-115.1949597,Wynn Auto,
0QM26S4PU61g2amiL0Wweg,36.1104125,-115.2067011,Dembois Landscape,
a26ClXx6Z3U76qLWruyy5A,36.1104125,-115.2067011,V & L Services,
