business_id,count
j4Go1BQpeREgMKZLNuLPbQ,3237
icsmeOong1Ac5AcwKKuqgQ,3156
a0rUSO9sCeMRf-dkNuhA_A,697
ENsm9gUMvuja2opFo7qB9A,352
HbWbeeAmQQh_5AB6KYIdRg,1900
IYO89z6TIhSfERIibfeBvw,1854
DZ4Q2jTvIlttSi_OGjvRIw,2658
q0GIGkG6fgJ3Q6iMNPKamQ,1299
o6f_n_YyqHq1e7zXz_BP8w,1739
9tjrbRsYho3nT0MMHqmX3w,389
S-oIZWzHhTRF3iqqQMvYoA,369
esBRj9uPRzwxaW4Lz1XGLA,3234
gAqckPMHgXQOnJ0G3OPgFw,387
yXeduTn7Q7BfNIS6SInpRg,900
JIpkbdQitnD1A5jfyz6xDg,298
Bj7xu34Rz6QDLx0Tco_WOQ,203
P1Mj2yDXpNZQ7ad-Wg5Xxg,671
ukpTbrJHXuspqOxe4AmSCg,697
BBbYxS_CC0R8xyGi63_OiA,493
dmHd0LU8is_HcbUWlPQ0cQ,1612
ZgelKwgkN5TtLcv-P3Iywg,1645
Y3eYLeY0_2-gUAf3HorzQw,1378
lwgf0KJcrTOk8qSJzlySRQ,337
0lI3ACeMSb3-02lsjo2VqQ,345
yifct_8YrUgZeblO26TL3A,1033
0rQbXoU_f2WQJiWHWFpgkQ,1875
0vAl-ZB0v5PO0-YscoOMKA,132
dfRAK2mgdHbL2_YsFqtCdQ,306
LBWpLNSLTKZMrLWmaur42g,1783
vBOusGkh3O8d0ulp7cU09Q,152
qq3TV1Qcdk7vMRHaErDiIg,101
VXZNuw1KD8bpBjsRGBh5Cg,869
hMYqz6Nn1ZIlYBZm1NYp8Q,954
i6FdasoJZdhqT1tJBGRScw,1838
mzqSNDUQPNRgzoi7VWYAHQ,1575
RQxYVflZ0MVo7Z4_Z_pWYQ,807
VzpxzF_Q0XKYCz2_h3LwSw,633
Xv05o61CrM-pLndqC13N9w,1267
zlHSnkKKZLtkaX9CljvryA,1334
M-tHUVyZElRF0PgAOEvpHw,780
bEnCHV30ixbU5kRcJIt7Cw,666
N0hllO_9UUme9bKIzpOVrQ,1378
jjmITMWQ14QQxceknqymjg,1
FYddq7fUtzobZcw4jOJgVA,451
IL8zlRWI2QQ0f7H7V4267A,882
bB3aHGQYP-Q00sFNP23fOQ,341
132qHgL9fAK8F9QOogZc0A,815
n9dFJHi0vMfFhDADEgpSAA,1122
77Om5_oHfcSzGb_5OJtERg,2815
PsdWWQE_9GrfmCNfz2yW4g,238
EIeU3coTP9V2qcmHhr60Yw,371
wz4MsVciZWD8F5cSF0jZ9Q,641
67vd6OOsPNTTkRo4-zB2ug,638
TvKogHQ92Au_kv7_BT87Uw,232
e13TQBbV9YSwB2fjuO876Q,1273
MsxXvGps1fjERgIQa0NtRw,150
vjhB95c5nOXflNoyq_jKzw,1355
uWj732UZ1v6TXRelMu0XOw,552
D5aa86XDqgm9GvXpWtoi6w,942
xDvl_i1g1HCJ4EmIRmwfqg,1716
WKQe6t59MemBgh8CwVwB1A,1542
GDGbTbfH10o1esFrKOmCVQ,589
07Gig4RudlI1O3GREheTuA,571
yBxzqKXHhvNVaFnEOd4f7Q,1125
uvqeMT7I-RwKHYGuD5gJpA,513
1bZyD3Znt1XPPJEYbeNsYg,235
1uDUisf3ro5V3vC60cxfFw,20
EbgRj3DoBYWSSCL01jNRdg,873
4XDiWpFySgeT3KjtykwDcQ,68
llZrbubcGWC-kXShnJLyQg,220
k8yy6yGMdweffkn8NX3row,981
SSiUB2nj8NqSKObcgs3ctg,1243
nqDBs5Hxmw-OEGCGyYoPyg,30
E0vt4bpkuR7vGloNH6ygYg,121
zUbqJk1KtbMnStiMfrMegA,1698
H0kItQ5X3iesYrlpa0WxCg,1605
vRdSJlcDPT1VOxAE0mD2BA,3031
JdTZDcIujtOJBs7BJHhACw,402
d2IDbGP7tT8C6vBtxdpmLg,341
2drCjWPcMW6YUnKI5yfS4A,141
KB9ojpV8g5G1hHS6ec4eHg,915
IYydfjUO5kb-N4KwSPlEcA,30
cLpZ96FTKlRA5x7a9VQgqg,554
qXcKpseFDDfkn2vfz4N9xg,587
LJN4A-Wr95ee-Ihurzs36Q,849
9cYiV5u-MRi1tghJlzbcFA,1659
NGf0paTAlVxK_GXlCfPIEA,590
Rv4aYEKmRsLrijjtq5CS5Q,378
PvWZJZEd1R_dC-iBcm6a-A,170
j1oNH2chcCm5e6E52_3PWg,1267
MaveqmYJuMhPXGSlwkN8EA,1713
o1wIJ_ToTf6nKkumXWxSUQ,1741
VwlQZUCGgVv_uBvKc-Cfqw,1678
lekoyD1X_PLEKWHOd_Vfag,1873
8jJ8XbgEekmHXCMH9VhZ7g,2694
mJuemRILgphZmtpR_OtoiA,2696
gK_8-iwivfBEuouSWyzMBQ,288
hxvfQIQk4X-zjSaDhQNU4g,192
JK1-sIQaiE0KQUUhNhBaLA,1534
l7jiGdlo-6QdrkguYaAgvg,1312
glWhyV2-_3hjlMbbbL2m-Q,981
F0fEKpTk7gAmuSFI0KW1eQ,569
G6Fi_PBohfv5ZHMXfwI0qw,3244
Nzn_MCEe3mRZrP79Zbb6hQ,482
VxncdfkMZ4CLCbkFAGRhvA,417
_-VLl6JjZ7av3MwzjpHilQ,2820
X2iq34JAPa10k3U5lkZb6g,2333
diwRPVKeYiUJ9tqlr1orAg,164
cDLiwirmGrptqiIYUdkxiQ,256
3gHt_ID7mtZBlv8s9eLcfA,2047
1l3tYOeaZpR0UfOUnbKwQA,932
7Uu7-JVGdFQ2rV_Ooz2iug,339
QNHmtZSfFEyIvuKe73DzMA,967
5vTdyRqZ-wnOZ4ZANrzFOQ,969
_JwfmRh0T8mEEx-A4FqMOw,803
VbmTNbYdr9BqIhTLyuDXTQ,1294
lca3mtnfjT_mJEykKNQMmA,612
Zzl4ffV9kFY3yOSSgyRUBQ,1695
bvoRdbZCa56-JxW2VHZxcQ,799
FO07MQ2jUn0NArSxWmxrSQ,1655
ls4hBAON7wJTDR7QS7wzLw,368
amwEhW6y9PZtq5ZYNJhQBA,1686
rtbWB7eRFWeiKyMf7ZozRw,723
jRKqW_O4kUfcpAYdQNrFmw,194
nu03ExdG7OVPyFi-12ZT0A,212
KzftjAOxUGTBjKF19XXXyQ,642
mEu0RzyaohvNawwuoeQ2NQ,829
XdhJ7PjfMjBmZwvKikWlkA,831
0xdpv5CPpbUUch7JKBG98Q,2695
AMTNJbYbu0OMMAkx4meQxw,3196
mbP_JseHO2JvFdD6sS8j0Q,1929
NUpRBNSWuhRQ2tze3-A-Ng,1882
ODXNf0npAv--JbyzBaLxoQ,3266
Ffi5Z9hqhkSNgnzgYyY3wA,144
TMqkeXpVZyA124uApAwpFA,490
wmPv0jqMC8ErOExdGyf6qw,1312
GSo297B99shYRAY5KosuIA,923
BNDwvhLvZqmXkpYrhjBeJA,1742
Q7m8G4579-XYKV3LMW8V7g,1644
o0aGMe0ukXSJgd4QefM6cQ,1014
5a-eAIz_Vlrx9lT515PK7w,2507
1fG7Xg4dLzcKIApzJiXtXw,711
ZrE1E_aS_r1ManW3pQUkOQ,3189
e4UeJAl-WQfL2G20A43sBw,1647
z3UY-ohjuIsyVmy69GGVhw,1543
m_Ya56gz3GYv_moJIGnCkg,403
VJKBp4q-kwntcXjPYEp2yw,3356
byOhOn25YXJf863vP4e6vw,217
Cf6fac73iYBXwkul-lm4vw,783
yUVo-uX9J8XE7PKG0YTeGw,1735
LIumpwpKvynmB0-k0FkHUw,1615
NngNY5P5rD3NYHOrzX2IeA,1731
SNL64axQhCO6Z7ohcWg3wA,1570
UvRW3JBsfu71LK3MA4xgkQ,1775
SfhispCMHBE58JwcEpAHBg,1647
p2_npu4-bMQsCWC-GtRnyg,1575
Fi_masEQCuN5UYFa7gb1YQ,309
qNChnVaoWDS-RFd9NDBPEA,739
1uwlVWxwGU248JayvSsJ-w,2745
PrFLJCD1zz1s0bjKEigDLg,3459
j8DRGteeJ6iBy918RWiEog,1585
TAubVzXa2ep5k7BGFygjtQ,1669
IrRPkXOy6Pe8FYM0Ztxmew,2559
xZ8fpl4a1V1fqmHLGTzAcw,1010
0F_R1lagYaRVEyUqpjme3w,1347
5kXRiKjCiaCaI4TjuQu88w,696
dCfjKgFKweVJPA2jyZZo-g,24
tCeJyxPjQlupPDn0ZJ433A,693
0nsvctGYnxjOpjy45PgTNw,474
jp8QtP6YgzoS3nJgaEM2Jw,756
-P8dGzSVhJi-5oZ-8U2y0w,237
hF2bgoIxzslceuoYFOtfFQ,3457
THN9KG9MN0cAVjtbnkCCJA,882
fvLNLFLtvcDk8GEmWJxgqg,824
nv2z5SYQR0JlzflUrm00Mw,428
jU1hiD6AmGZxruueTB0p9g,235
S1Bs_x9aHFFZozwJLCNTgQ,533
HZRT8xygRscGvDYYx2EkQQ,645
9SHoWGXsGOCa5hOjBOzPtg,376
iO5i5ZT5HHUoDtQr0hD-FQ,3184
Efak4g0qC7dOVU-u4oTTNw,2333
S-ATWNuhGzFBV1Na3o47CA,1795
-VV6BJwqymr2-VPp_jFCPg,1746
6TSpAuUdmo2UEn9emgd8xg,1746
YD4Kmh12B9AqqoMhdSrHhA,1750
Q7gyIYURgI0pj1h7OuXSbw,1302
kfQmtcCCK2H7R8f8U_AgAg,1659
U_alp6u2EM2hBaOqidZY0Q,1661
C9uCpUVubFdAzLUpqvQHdg,1789
qdFDQXLgADqmWKEdlojM9Q,1729
P32TzXN0qy0s4zt15KzpRw,866
IGYlCWnhjTg8QHvnaxpagA,1657
9iSuU2Cloe9gAHPWoQU4-A,1849
k_3NA3abBzae4aTDjrMHtg,1135
V8cHUtUx1begSRE_BUyG_Q,369
WHdmQ-zPYYTJUqaUOfNpkQ,1089
31A6SfV61Kz28Pp4lflZdQ,917
e4MNFqh-atIp1wbtEXaRnQ,2158
yzAB_pRwk8FJl3aILiiySA,1039
UfR2b-S3T70DrVkQ71tO-Q,1191
OL_gmv1ea9w7WIm5trUuaw,665
avLkkhIovFxh7axgJrKiJA,203
jJ2ca6wqp_YwTsdAWzplkQ,498
KqOBJZv0JHn6F2Zs_nKQfg,1291
yZsrD8DK3Cl03nachAOr3g,1666
UzeU5WjMdvjnsfTFX8YrRA,675
tXVx6Uo36MW6Yy-wMrS1Hw,1101
d4iX947_lcV0jWHprdMKYA,1745
iUozl3nJ8rfYwff81Rsw2Q,1834
LlTTsbjXtN4hs50f7k8JzA,2820
3c6U5CdxsN_6Gpc6dqTylg,2916
LkQHuNH8eehq57aySndVow,2222
2aoKv8DjAeVBjTT9O9sx5g,2738
7uaVNa67K5qwk9ZrbHeZ0Q,2404
9jm72na8vEqA3slrz3L2Dw,2948
UTXNr62dGSK-tet8OeXUcQ,3110
o1WaFFUroNbLGyqR7XgY3A,1021
TM9Zj6SfN9FigRIrmtdETA,1360
OpXUKF2d4w7jyMig3b9vSg,677
A51tCrdOCh6s-4ETYm408A,2794
CL6SBiW7AgWgpQVaVaCcyw,31
4_bUfJfnMH5Uu0T_8tXeTA,223
6xQl1ahg5rVD2YMJldNKdA,351
1ZF7dkRC6qwDTbAk_QCDfw,650
4DkBO6KUOFBkwBOlZIQ4ZQ,924
zblKqBFWq7HMACwacMpzig,678
1LOr_-vGiVMNod08H9T-1w,733
vadL_u2Nqeo5DYMcXXLBZA,838
p_IB-mepGK6xMZBC-20mZw,821
BF3ftXEOMtFXW7WgGAEDsQ,898
Od2VpwoOBxycNyQNOMJ6eQ,882
8z9u4c5vt6EUgs2_ylC7SA,589
My0hawXudbtYlbSPVrLkcA,1267
E2inSSpEOeOnC1reFPC2-w,749
Dby0JdQPzQJokgEcqU783w,69
O1VAzQBO-HwPFAyrXtGKAw,1199
On8O41uCKj1GfF1Bt4S2Lg,1923
kI3IjHytERylzS51Yl6Exw,956
GDy-CV3oCOg33vwC4LDCAw,1205
ZhLSAiRj9kANxf8m2SBfRA,390
DZN44_XFktITlIUec4H69w,1301
TgEKtJGC-cN9rrCKgSDx8g,348
gDTRD-bN1r-0QepDcs8PHQ,636
9lVwit0qe1x6jKogS2rFdw,471
gGhM1VsqaN-wWP0lQ0c6wA,661
9rCwVvvxEqjRZC-J72NOBg,834
X87VvzDneI2fGXyT0NmZIA,510
n5Gnp2erjGB7D5oj2saFuQ,46
FWqJatqGsXRRQh14nHkazA,1508
TuXrSIcnXA6DDH5eKgkjOA,372
EH6syFxDg7SXPrsqyg-DGw,1669
pI0HOrxVGSOBAzhhgx3gBA,956
44xBONbuMSghULXXEnl-Lw,1225
hOOBebhDFWR_aj32ysuZug,913
ATBcA5H_7ezdHVwTxVdtSw,1195
VoMhZvbWaevPDN7OW6IYAw,503
hp3k2S89rf7XBCnFAbGGnA,510
QaTjcCrEa4yk-IcmXvQPVQ,1757
llWyi7UT89GAALm_NuSPyQ,1332
OCzor6KH_4WPbWjwyzG0GQ,1483
rOlsR1S4YParw8KvNt5ngw,616
nvh-zGYHKwIUiPTgwhIScA,163
3_QNAH8yVzY0sBPftWyNhQ,1673
16dpS7uW7FnyN1sO_EO2mQ,1490
TEUB5L-Ul3biJVVTBWz9UQ,167
q-IaUUX9rjUSBpWlg0XM7Q,1103
xn2wBz0SmCo5J6y10NK5ew,1340
jpJUAWD3S2SqFm8_r0QD5Q,1322
POuF7alk2QVqVlcSOOjV3Q,969
rycM6UhEIkznSpZcza4-HA,491
G1pNX_61f2g3UrxMPzMVAg,412
vR3bDD2trkk8ps3A7DUMkA,581
EW-WCckW14p_h20KNkJRcg,732
shSYKGuSzXpctURCR9kCFQ,572
QuIHYWB9l3NtyWETwwpCaQ,1452
iUg-giEl5nINQoc6yau5yQ,206
_yVbVcc5QqtQk0vvQ-T2oA,508
5rpB3EbYLsas1bawbJ7qWQ,629
oVnL7EHU9rF83CT9irsgpw,672
7qexryaAmzrNbpnQLJVrDw,1192
t-DxcWFBnd4m0wOxVnDRow,115
KNbIIDcTLKSqxBdOSYD6kw,270
a6Q55ryy5zJhyyzTXMF6pg,710
FykLjv4tIq618q8F2pvTKg,585
MdAUcbxnbCHR2mEP20BnZg,732
4Vi1CMacGHZNXL_t6YOCaQ,1315
tvu6MBZKZKHz17cbF1zIZA,624
yoO7Cd4ezyrMVpvtU9Jfig,851
GhAIjlGY4_iAIwST9Ox-RA,528
ibzYLK6hoXlaCCibGe4PPA,425
c82EelVDXh1sunWzb3RnvA,579
25d_xgpH_qkad1x8j4ID7g,1514
dCUuzw3R2rPqKyN2Zl9zRw,2271
MMlnNkKIu3WTfYjKCnGa2A,2948
atkegSZm2R3K_qvu6j764g,246
Tj3aFx_tXEUFhWCv7iEzaQ,664
ScQ5xymJBw8HuUoCF7y_VQ,1718
lSgk0vHC4F3yds5hwJmWQQ,1687
60XkrUz9p7bYmSlYAdJ56Q,808
bqGwA9s16sWY1HIX4boqRw,695
akXDhCTIKDK7Arx6skgSlw,223
hlxG55CEpN1NS1j7ToIHGA,404
rKYDQ8VhNO056xTflf5r1A,385
vo67u0owafiAFdgWdssNeg,1032
FZS5QGksTM-kjNNMWhX4Gw,994
07MpHT8TrGDI_UVktfKMPA,527
HrOmA5pHWxLjE5T59WOv1g,1745
7XqrmQ6VpZOl7Wg2Rf-NgQ,1799
LE6zuiBAzEDCTOSoS4FawA,1838
wJ6f6ZMJ19O4oKoMWdSVAg,901
BBJ6Y9Kb2-luoBFBfc8o9w,1661
aYeY8nHhPnyjnNVeT0qcBw,1824
NHyMB9kCP7QSabwaXMdnNw,188
xSiA61geiqj7ZCDEGf-yjg,270
dW9cPsvOGwlOpiz3wEBgiQ,85
6JdeGBeMzZHpwkzoUKEItQ,108
WIkzuOt-LZe-NUP6-5xQoA,363
03CPJNrFQsVPjSjoKEM-yQ,333
q4WfRpnC_Di0GZN0bU7f6g,350
XE6kf2bviFBdGmVI_SJpmA,1679
eSLwC2iFJOU4UWXyuPiTpg,1735
M0Zhr8pawUJrEvKVObFiKA,1851
rM5bhVbRl_zJSh6DLXZOcw,1715
zfxjGCMSY6CRTrcVtpmJYA,2892
_IfFI7PnTL44wiMv15hroA,2308
AeLUIf27syg8YEuRXYo1Fw,3067
RXa4sInfXt4UBxixB3O07A,1373
jK4uhkUu4hDbbHJyvkBvGA,243
HL_ii9f1l1uqbGLBZi0EBg,460
-0KSt9tXv6C015vmAcSIcg,328
Qf6EnIzKqhXQg4YNkVAqHQ,596
PpD_gfjcw5nsjRmFeAR3_Q,932
TTx0c8qfEJBhSQEegptADw,231
t5GPgZW3QdCr-RqEB6LB2Q,920
DwlesiPnA9-wqUnns7leFA,2354
zcD6woufUfKeU8rx_f-qOg,2354
PaF9DsA8aQSSKXSJxdd8lA,996
yMhEnBRW1HaZ8UnofGwyUw,2409
YmwSoa7TltlTY-2rVvf6wg,1001
ZT3AiU5KP2xY-mJsXmNZnQ,1253
45arahaS6jTtYBw_STLDXg,358
hIg7lKPf5XlEJNKcWGyPAw,1823
xZlWuKKUgETwFgZ0dshHAA,1152
SwaUFKP9j8p-Qwx94O25DQ,979
mvM_bCqtOhtNTQvaRRu0tw,1719
_VsIc0qwwdNFd9PqhTyX4A,286
IABjTjYNFbJJf75mZcNaFA,593
0Px4uq3Za8Spr_AWj7Jogg,471
l_D-l6Vcc2DjBCYR59EOxA,360
y4ETe3DkcIjjr_eyeg5U5g,1896
qd6bzLnddkogYbVj7SfcBg,1555
CFWoroWZPq7p3pnjxZWpug,370
Uppy0XVLNfPJXpWKeaXhSQ,426
V6rzs-QgnuW1CdOn-23nNw,544
0InA3Ffj8MxyQV9hgsyYcQ,404
6PqYwabO2g1r2ZB7eImOiw,574
XxmjG5m8sYW62ox4QRhqrw,124
UstzcooZHiG7hFssl1jgBw,1092
H_aB506478Al0AbMn_y3fQ,1148
h3A6jDf1kvULin-qaSO8Wg,480
zlWxr92l1zCLc81SeqlXtA,625
g4JlY5lfQVB4UxApwyYm4w,140
lkA3qa64-AADGB_UFsbflg,959
HBGj_8tpa3avFD4w8b1y5w,781
Q7d5QyaUsICnuNYao1qnlQ,349
SkoW5tK1Vpbx62leXXF17Q,282
JbZBFtvOZ190Bb-E_QPKFA,1073
ubczCzYiwgXL4rn4MVVBcA,898
nrJKflPMHRI5LI28iv59lQ,1085
VaT8k7iVnNXU8DaR5-OaNw,2149
KhvwEXKJXRTgcJRNmJNhsA,242
6RfskwtgHJTsBuqxmZTd4g,6
5FVEiGzKdJ-rVWewKYpyyQ,326
B7qQmqD9H2UoOpShmHTfZw,1195
oh80akfAAu0DPP1x18y2Jw,297
E-pB9yzKnA3kz1cB1zpr6g,118
OfErL1qfNmgTF4375veOPA,2524
XQBnbgf8w6fNO7i9ZSRu4g,151
mFqRAO2k3xoiSOEz-Ek6Ag,1688
U_1uPKky-ocxGBvLpkMFOQ,1646
cZqMBRrkjBMIWqolky7fHQ,588
a1KAQRIQUibZZ3ur4CFOHQ,610
eLvQ_LmsvPQ3NYvBwjS1HA,655
CZySeZr6ueW7B4CafSaSxg,222
xJUcpeOSaRQswH89D1_MlA,1214
WmdWTmAYNVpxt5L90jzSLg,46
OdkdPXjzrSvx5XW2t4pS2A,555
U1UeoJPMgfQLROLsOc376g,3159
qRIiJcap2VrRqckBB5bDyg,3123
j-G4URmQla2Jkc7DsfxDuA,3084
VRrmMCanFT7j8WugbNbGSA,323
biWSK5amcexI6sUZLsTiHw,934
kUtlxm0SUJpHx8pzmesE9Q,314
Z96MxbOXoBZfn-WBZJWsww,1267
mOW2adAwuFSMHXv74psg7w,708
Z2iYtj0ybh_ovOyRD8bjMg,1666
dxsbcXhTPLxJiuBjLfiisA,1803
ytYtMuk0URV6tk9m0zhDoA,141
UT1zaQ2nGHK45Vq4_thRYw,1549
slvnuvfkSbJXrLVk2DxXGg,939
cw8oFCL0BxCQCwwAr8DOOw,281
9iOyAocY_osN4zGCFzBdcQ,2217
zW0a510NN0P2n4tqKeIRBw,1633
ZaeMBy5ioOVXHwBJK_CVHg,663
sPQ3i5lI2Tg8pbmqbDaZZw,761
HiAKoX0_m7WCOtnxDmSc8g,537
KBKE7XTLLe2uUqmzuYUyHQ,417
ZW0EGqx6jeBe_7ihmLykBQ,848
3IVH5wTbbRczjV7Y16HGGw,937
ivCOduD21Uq8U9xKEuJbUA,740
2OJrznHaA4Gz_KYbQnAuzQ,1779
jO-1imW-iLSt0glHJ4XKpA,2739
NdgsBrZKSsmCNBDfj_0L0A,1603
jfKk7kPCESFO4DsQQu5SNw,1263
If6Bku2jkgPiikR6HBu-XQ,970
xEQudMQj2PYLDGFCX60UpQ,289
l5ijDMpYdyKbF0CxiCVO_Q,3292
eiRH93Z6CbVekyyiE0BZFw,2040
y3zcQ1nV9H_nk3lEGD_f0A,3321
ez9y1xXuY-oLRFtfJMopmQ,214
eO0Dsp8MBjUT16lno8gkmA,1373
eUKZyxOqdnlmSswtQWsAow,1328
RI25ItrvpcAu8VwswBb4qQ,1267
-Pv-3Moxm6is6COkQIA7Kg,1138
MILLudMYDZfw3O0VecKFAg,131
hPtLBHnfTjIefcnwZh48jA,693
6Ege_N9uJ-rtKIs1TNA8aQ,154
t28fDl1cYhxRG4qVQmPF2A,1267
ANANgb9e-BfpOXjDTv_H6Q,320
40NN63v0MGD8jYXtIfplaQ,1701
3FZQma5DCMmUfpdp0Emoag,1312
1WsXLCPRP2EZ9KoBRTkSbw,815
GvMj0tZdqAIFIdm8qxslMw,770
K3J50o33Z08L4OD4VDxhjw,39
XfqpDpmcN75VvbPQg5ZHgg,826
WPIyk5s4EUXuhvVm-y-0XQ,475
TAHhg-VsB453hLcWSYgFjA,3111
Gd38yrkbOvnh63iitghXQg,3244
7EXHulOsuo2BP0yLKI_P_A,2820
GQwZBTOnaJi4F1kyvjAUJw,2940
0Wx1bhgPTWHgrDo5puDpHw,2940
g90X9fhKPi0r8rFtICFgxg,974
6kkxRV8H9SQLybj0xnEbMw,696
JzI_xmrCA5Ff6sFWpYazSg,520
EV0Y1Re9VZSkxftI3QEalg,185
4ou7QOA5kpgkxNfN4JJ62g,854
p8UnvaFQNOcWGZa7-hAing,492
NHVkrUsHMH6wvPaqF10pPw,607
qBmJDPH7xBWKdljiEmAbEw,1007
kBRJd804JAu7BDn6pnqGMA,282
VlnRyO52qL_FYc4rZwbGtA,538
UJqVlwip6_MuOYZrTqgn7w,823
pW5PgyIuL8932znvVOekPg,850
vGxI6mdbwgp2zYjLQlAjPQ,1947
1DHxqJ_1T4YmBUn5jyO-BA,1731
1ZJz840L496LAmQdeDv0WA,1746
9QtHDX71JnaQbmzWWVbi-A,1615
u6gsrwx_t2o4k6OGjnLMkw,992
3GS-qHDqZ2sKPyMURBKsfQ,384
TdOErkVmRTu1Yerz8-g-Yg,1732
FweiR9ytUFhQ8hHGY0ySGw,1741
LwXo16VrGPhhOWc_Wj7ifw,1148
FAA1WhAqRDUabFTDjVsVvg,821
7hnxq1CW-1y7pcHUyZcG2A,205
rsGqm4UHTp4NB4sr9ca1YA,119
XB8dDhW15VFr5P2LkmMfFA,1267
7Wr0piSMGiq5qy5opiLNrA,2490
P1e0sZkx_eT-LAi0StH7HA,415
cSaw4UVU5JkP-U8qTCTAlw,265
SBKr_v1Av54UB9ViruF9oA,213
_28WWtPWNYlxzl-GY9Gvog,1731
cRtPP-AKezf0m94W-aisYA,1663
5Q95IfYIbP6vXz4wjtYWFw,828
3WAqlDxxhR8JjEOmU2E0Rg,867
pWYIermcb_m2sGpgntxSJw,872
qvcTBlbI6WxIFEpiD-0D7g,385
IImZFNzX4cP84rFsyb-9mQ,1234
wRHGn5Hc6Oizlappi3SmMQ,1856
K7fip0nDFFdCC7OCnNOotQ,3246
-qYuPncpK8elgD-6Qx3v7A,1716
em6AI54-nD0veFsTbLssQQ,810
nfJzcQjy0WUvAKdIBCa3hg,689
618yZxC6stz-Un4xLsp5vw,275
PvHjX1JBeoThJaZV0pfBPw,224
Zuk3j4rXoJuEBt6Kz_rH-Q,400
Ap-yY7HQ3yET7XPPjyYkGQ,205
ZCkk37DKgj4VS4t2-BR_8A,795
MjB1mTO0Thw0csSIe5xxLg,570
CosTegbw5hOVQIWRTqGNDg,321
pGXxLgzrGOIN44w_eb_E2g,232
EXwT7KyYBiHjMfR5FPa7LQ,256
MNdSTwmJI3IyYNbCgHZatA,355
ZLW9dLlDRZs6TI0GP3xHXQ,2594
j32eLTYoQef2ehvUbxS1fg,276
M7S7nVG9sb7eSbchiEWX2g,597
SAYba72hNAaohnBN1f__aA,1769
UFUQx_SgDFDYb6Gi8Ix45A,1388
_E1QRUMh6flXghxfBA8L_A,844
xYU3yCRVzwXls8yX0ljnrQ,1178
BaiEVPBbKeTc-cx8hTjuVA,1477
tzI0EDRYlaw4GmVERftKhg,466
JHmeXXu2DY_nLgXd4abW2w,1326
PVR4H9qPN8eLc9o6l6_nSw,4
nyqVjX4mYH3yH7_sIvb7UQ,383
OZkh3TFyPS2W95fhQOdhoA,372
zYKblyjRDoiOum6NYuvZ6g,330
biFv9mXsP0V4omBUy1Z-MA,749
67AkAVvFazpp5mowlBi3Mw,846
f_-YvSQ08g2LAF9Se-Mq4A,880
mIJO9f2A3gfj4ahAM0QBQw,838
Pd6Wqa_gY8TuR_rRzf05bw,1534
COevwLqo4kTOXZGqXvs5yQ,1319
1IHXzZpGYEYMwfZkX_-r-w,550
NmEanJni5lwnojW4Qp7eSg,904
dbOyrP0eTEXyJTVieTrUZQ,863
e4VCE1DTjQlidU7QillnDA,424
8WReyPgDDzak50NJxoWZPw,875
c_iQzwsTDYraPvHSKz88QA,3193
RMEYQsiGJaol3sxufqwnnw,341
WM33kyvA8XfiL8lk2I2vcA,1003
FFolUMaFqs8vdu9ybE4-IA,503
QWwnWLout-gsqY8z7xUWDw,3244
OGpSWwg3yfHN5dNGdorvcQ,836
LdruPwiWARfIAIe4RQGQEQ,482
q-v3iJVTH3nfr2OFnfoXgw,1534
WcbWMC4EpGJa-x7Ig3MQLg,589
qOgbq3EO8X7NaETWA1Tcmg,1037
2MWW8ZwtXyScveVnqVONPA,1802
O_YSJEMk2GzcmnwXWBj74g,1547
UAOm069sCFAHQoikZYQ-EA,3017
2bK1ng2mnRdtTh_BDNGmIg,403
Fb7QbeQVasGej9GPIL2koA,3058
4bqbAhYZQeokD3zqN77XLA,3120
PitHcnxTKCANz1VYwVtWkg,2670
-g_3XHnCdchIchtC-le2tQ,2962
dMEo-GjWAmTVzq3_qeQX2g,2761
AsV5sP38Y0ObhsdJnsTyiQ,271
yV9hjy4NNPOfVqYRcNVgZg,321
g3AQWw4nb0dOjsplKsm64A,415
FmjU2ZrFQGP7ecy7ZAt3Lw,415
ibA5SgoXygcFZQvCv7M4zQ,837
C7sN-Emeq3GAVQrpErHQLw,117
ar2CLRsABlKtp-QqoDG8Cw,905
kBfz-4wxdyNb3OOip3e2xw,637
1pWGpIdWU7eIe_9l8mW3fA,921
dL0MqCvwNLPf3phSPb9-Xg,558
zdKWo-B3xcYevFoXS1OU9g,177
Ltx8EbTGiUlWLzZeoCzBXQ,945
A9j4O8qGgOxwdLwom98w_A,266
QITVudxg4pCScJnEUw46xg,471
NO2ANvvGo_LmoxlveoBzdg,868
zjvnqTjBp56NhMp1GrlO5g,1842
Ks9ltO0reJgXrVr8FTGqdw,360
H0xrqDnQuei14LAkjEeInA,1559
Mnpf0t35lL0MZKeSsSeu-g,1534
ZRZlPFSn782DbSSXPb-i3w,3166
75lNzRwmjHpuMwSaNxrMBw,2820
ZqLPwzbrGjOnwescG6ltEQ,2861
H-Ew27SMRQg8tTyTJ9BwlA,1752
LOMcM5zPeJk3_EPrX7iE5w,496
NfzGyb-GlR9ZkKNeZePZDA,415
V96iWEiPOMLOSQgO4x2rfQ,1713
5_MrPFw9E0cMJ1Q0DJFZOQ,3182
mhHxhAqeGyZ-IyvhmO4gIg,1257
6aUuuTEy9XmEBy9TPmWLzg,1997
